gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,age_group
0,1,7.13,29,0,0,17.99,0,4,5,0.24,0,1
2,0,9.77,12,4,0,8.99,0,0,3,0.75,5,1
1,0,13.44,20,4,3,8.99,0,0,1,0.64,1,4
0,2,4.16,46,1,1,13.99,1,2,5,0.09,4,0
1,0,0.4,9,4,4,8.99,1,2,5,0.04,0,4
1,0,0.39,4,0,2,8.99,1,0,2,0.08,1,4
2,0,1.06,30,1,4,8.99,1,2,4,0.03,4,0
1,0,26.34,18,3,0,8.99,0,3,2,1.39,5,4
0,0,7.46,10,1,0,8.99,0,2,1,0.68,1,2
1,0,24.18,56,2,1,8.99,1,3,2,0.42,5,1
1,0,15.01,11,5,3,8.99,0,2,3,1.25,2,0
0,1,3.72,54,3,1,17.99,1,1,5,0.07,0,2
0,0,0.11,55,5,1,8.99,1,1,4,0.0,6,4
1,0,7.69,57,0,0,8.99,1,2,2,0.13,1,4
2,2,3.89,37,5,3,13.99,1,1,3,0.1,5,0
2,0,13.74,44,5,2,8.99,1,4,3,0.31,5,1
2,1,18.55,50,3,3,17.99,1,1,3,0.36,6,0
0,2,13.27,26,4,1,13.99,0,0,3,0.49,2,0
2,0,5.62,13,2,3,8.99,0,4,4,0.4,3,3
1,2,4.62,46,2,1,13.99,1,4,3,0.1,0,4
1,0,26.48,53,0,2,8.99,1,2,3,0.49,5,4
0,1,12.49,38,4,3,17.99,1,0,1,0.32,6,0
1,1,3.13,53,1,2,17.99,1,3,4,0.06,3,4
0,0,11.2,14,0,4,8.99,0,3,4,0.75,4,4
2,1,14.41,41,3,4,17.99,0,2,4,0.34,6,2
1,1,7.92,9,5,0,17.99,0,2,5,0.79,4,4
0,0,9.02,32,2,4,8.99,1,4,2,0.27,6,0
0,0,5.59,57,5,0,8.99,1,3,3,0.1,0,4
0,0,3.17,30,3,1,8.99,1,4,4,0.1,5,0
2,2,26.57,34,0,2,13.99,0,0,5,0.76,2,0
1,0,7.17,41,2,3,8.99,1,1,4,0.17,1,1
0,1,19.86,37,2,2,17.99,0,3,3,0.52,6,2
1,2,8.9,42,4,0,13.99,1,3,3,0.21,4,0
2,0,22.18,29,4,2,8.99,0,0,3,0.74,0,2
0,2,4.38,37,3,4,13.99,1,1,4,0.12,5,0
0,0,12.08,41,3,2,8.99,1,2,5,0.29,4,2
2,1,6.7,30,0,2,17.99,0,0,5,0.22,1,1
0,0,9.03,49,4,0,8.99,1,0,2,0.18,2,0
2,2,4.69,49,0,3,13.99,1,1,1,0.09,5,2
2,0,7.17,31,5,2,8.99,1,3,3,0.22,4,2
2,0,25.18,39,4,3,8.99,0,2,5,0.63,0,4
0,0,7.25,19,4,0,8.99,1,0,1,0.36,4,0
1,1,1.43,57,1,3,17.99,1,3,5,0.02,1,2
1,1,14.21,11,5,3,17.99,0,4,3,1.18,4,0
0,2,5.36,42,0,0,13.99,0,2,5,0.12,4,2
0,2,5.42,60,3,3,13.99,1,0,1,0.09,1,3
2,1,11.09,26,0,0,17.99,0,2,5,0.41,3,2
0,1,1.91,52,3,3,17.99,1,2,1,0.04,5,2
1,1,1.22,24,4,4,17.99,1,1,3,0.05,4,0
0,2,3.21,58,2,0,13.99,1,4,2,0.05,0,0
0,2,13.21,21,4,4,13.99,0,2,4,0.6,1,4
2,2,8.01,11,2,2,13.99,0,3,4,0.67,4,0
2,1,6.53,55,1,2,17.99,1,3,2,0.12,2,0
0,0,20.61,37,5,4,8.99,0,1,5,0.54,5,1
2,0,6.29,16,0,4,8.99,0,2,2,0.37,3,0
0,2,2.06,24,0,1,13.99,1,1,1,0.08,5,0
2,1,0.57,53,3,2,17.99,1,4,4,0.01,5,4
1,0,9.34,43,1,4,8.99,1,1,3,0.21,6,0
1,2,3.6,39,3,2,13.99,1,0,3,0.09,3,2
1,1,2.24,34,0,3,17.99,1,1,2,0.06,0,1
2,2,3.8,57,3,3,13.99,1,1,3,0.07,0,2
2,0,32.42,43,3,0,8.99,0,0,3,0.74,0,1
2,2,3.68,53,5,4,13.99,1,0,3,0.07,4,1
1,2,2.97,35,5,3,13.99,1,4,2,0.08,5,3
2,2,2.0,11,0,0,13.99,1,4,3,0.17,2,4
2,0,5.65,37,0,4,8.99,1,2,2,0.15,1,2
1,1,22.32,55,1,3,17.99,0,3,3,0.4,3,0
2,1,9.53,23,4,1,17.99,0,0,2,0.4,1,2
0,0,1.22,8,4,3,8.99,1,0,5,0.14,4,2
2,1,6.21,25,5,0,17.99,0,4,4,0.24,4,4
0,1,22.73,39,2,3,17.99,0,4,5,0.57,6,2
1,0,0.24,21,2,1,8.99,1,0,5,0.01,0,2
2,2,11.07,23,3,1,13.99,0,4,1,0.46,4,3
0,2,11.8,23,0,1,13.99,0,2,3,0.49,1,0
1,2,7.95,47,1,0,13.99,1,3,2,0.17,2,1
1,2,4.34,57,5,1,13.99,1,2,3,0.07,5,0
0,1,0.79,17,3,2,17.99,1,1,4,0.04,4,4
0,2,13.89,30,1,0,13.99,0,1,3,0.45,6,3
2,0,20.1,25,5,2,8.99,0,4,2,0.77,0,2
2,2,0.44,35,0,3,13.99,1,3,2,0.01,4,0
0,0,2.57,10,5,4,8.99,1,3,5,0.23,6,0
2,0,14.78,24,1,2,8.99,0,1,4,0.59,6,4
2,2,2.14,59,3,0,13.99,1,0,1,0.04,4,0
1,0,0.71,54,4,1,8.99,1,1,3,0.01,2,2
2,2,2.91,26,2,1,13.99,1,3,5,0.11,2,2
1,2,3.81,41,5,3,13.99,1,1,4,0.09,2,4
1,1,11.8,53,4,4,17.99,1,1,5,0.22,1,1
0,0,9.77,16,1,1,8.99,0,3,2,0.57,5,0
0,0,0.33,28,4,4,8.99,1,4,3,0.01,0,3
2,2,7.51,45,2,4,13.99,1,1,3,0.16,4,4
0,1,24.06,38,3,2,17.99,0,4,5,0.62,4,2
0,2,0.27,20,4,0,13.99,1,0,1,0.01,1,3
0,1,0.98,59,0,1,17.99,1,2,2,0.02,2,2
0,1,0.1,20,3,1,17.99,1,1,1,0.0,6,2
2,1,8.13,17,4,3,17.99,0,0,2,0.45,6,4
1,2,3.46,44,4,4,13.99,1,1,4,0.08,1,1
1,0,2.74,44,5,1,8.99,1,0,4,0.06,2,2
1,1,21.09,57,3,1,17.99,0,3,2,0.36,3,0
2,1,4.43,9,5,1,17.99,1,3,3,0.44,4,2
0,2,1.41,11,2,4,13.99,0,4,5,0.12,5,2
2,0,3.04,20,2,2,8.99,1,2,2,0.14,0,0
0,1,4.66,38,5,1,17.99,1,2,5,0.12,2,4
0,0,18.39,53,4,1,8.99,1,2,1,0.34,0,4
1,2,3.03,22,4,4,13.99,1,3,5,0.13,0,3
2,1,27.46,43,3,4,17.99,0,3,2,0.62,2,4
2,0,18.36,46,3,1,8.99,1,3,2,0.39,4,1
0,0,1.26,20,0,3,8.99,1,2,5,0.06,3,1
1,2,0.29,2,4,1,13.99,1,3,2,0.1,0,1
0,1,13.7,59,5,0,17.99,1,4,3,0.23,0,2
0,2,2.25,30,5,1,13.99,1,1,3,0.07,0,4
2,1,7.74,25,0,0,17.99,0,2,1,0.3,2,0
0,0,7.99,27,5,2,8.99,0,0,3,0.29,1,0
2,1,26.2,52,3,1,17.99,0,3,2,0.49,4,2
2,2,8.15,13,3,3,13.99,0,1,2,0.58,3,4
1,0,0.6,6,4,0,8.99,1,4,3,0.09,2,4
1,2,2.35,25,4,4,13.99,0,4,5,0.09,5,4
1,1,3.17,14,4,4,17.99,1,3,5,0.21,1,2
1,1,24.13,31,5,3,17.99,0,1,2,0.75,0,0
0,2,3.84,23,5,4,13.99,1,1,1,0.16,5,0
2,1,14.31,43,2,0,17.99,0,0,5,0.33,4,4
0,0,6.74,46,3,4,8.99,1,0,5,0.14,2,2
0,0,10.89,48,4,2,8.99,1,2,5,0.22,1,0
0,2,21.16,28,5,2,13.99,0,4,5,0.73,1,0
2,0,22.22,42,1,4,8.99,0,3,5,0.52,1,0
0,0,15.01,20,5,2,8.99,0,1,1,0.71,6,2
2,1,12.59,11,3,3,17.99,0,1,5,1.05,5,2
0,0,6.43,38,1,0,8.99,1,1,3,0.16,1,1
1,1,10.36,50,2,3,17.99,0,0,5,0.2,6,2
0,0,0.65,12,2,4,8.99,1,1,3,0.05,3,4
2,1,0.85,29,4,3,17.99,1,1,5,0.03,6,2
2,1,6.61,50,5,1,17.99,1,3,2,0.13,4,3
1,2,2.65,32,5,3,13.99,1,0,4,0.08,3,4
1,2,10.62,60,5,2,13.99,0,2,5,0.17,0,4
1,2,4.22,12,5,2,13.99,1,2,3,0.32,3,0
1,2,7.33,21,4,2,13.99,0,4,4,0.33,2,2
2,0,23.55,17,2,2,8.99,0,1,2,1.31,1,0
0,2,3.4,46,0,1,13.99,1,4,1,0.07,0,4
2,2,3.47,31,0,1,13.99,1,4,5,0.11,2,2
0,2,0.06,58,2,2,13.99,1,4,2,0.0,2,1
0,2,31.14,39,4,1,13.99,0,2,3,0.78,2,2
0,0,5.61,12,5,0,8.99,1,3,2,0.43,3,0
1,2,3.74,21,0,1,13.99,1,2,3,0.17,5,2
0,1,0.46,7,0,3,17.99,1,4,2,0.06,3,2
1,0,4.88,29,5,0,8.99,1,4,1,0.16,1,1
1,2,8.85,13,0,4,13.99,0,1,2,0.63,1,2
1,0,4.91,44,0,4,8.99,1,3,1,0.11,5,3
0,0,2.82,51,3,0,8.99,1,0,2,0.05,0,4
2,2,2.22,34,3,4,13.99,1,2,4,0.06,0,4
0,1,9.28,34,2,1,17.99,1,0,2,0.27,4,0
1,1,10.7,50,5,4,17.99,0,4,5,0.21,3,0
0,0,9.95,34,0,1,8.99,1,1,4,0.28,2,1
1,2,2.31,46,1,4,13.99,1,0,1,0.05,6,4
0,1,2.59,17,3,2,17.99,0,4,5,0.14,3,2
0,1,14.62,47,3,4,17.99,1,1,5,0.3,3,4
2,0,2.39,47,4,2,8.99,1,0,5,0.05,6,1
1,0,26.07,37,4,1,8.99,0,0,2,0.69,3,4
1,0,15.08,36,2,0,8.99,1,0,3,0.41,5,2
2,2,0.53,13,0,0,13.99,1,2,3,0.04,0,4
1,0,2.24,9,4,0,8.99,1,2,2,0.22,3,0
2,0,6.73,51,3,0,8.99,1,2,1,0.13,5,2
2,1,12.6,52,0,3,17.99,1,1,5,0.24,6,0
2,2,0.21,16,0,1,13.99,1,2,1,0.01,3,4
0,1,19.19,40,0,0,17.99,1,0,3,0.47,2,1
2,1,5.09,37,4,0,17.99,0,0,5,0.13,3,4
2,1,1.63,52,0,4,17.99,1,3,1,0.03,0,2
0,0,4.59,55,5,4,8.99,1,2,1,0.08,3,0
0,1,2.29,52,2,0,17.99,1,1,2,0.04,5,1
0,1,2.09,14,3,1,17.99,1,3,2,0.14,1,2
1,1,27.92,35,0,3,17.99,0,1,4,0.78,4,4
1,1,1.78,17,0,0,17.99,1,3,4,0.1,2,4
0,0,8.27,14,0,3,8.99,0,0,3,0.55,6,4
2,2,10.38,10,4,0,13.99,0,4,4,0.94,4,2
1,1,10.81,44,5,4,17.99,1,3,3,0.24,2,0
2,1,2.86,34,0,1,17.99,1,0,3,0.08,5,3
1,1,7.96,51,4,4,17.99,1,3,5,0.15,4,0
2,2,29.16,46,3,4,13.99,0,1,5,0.62,3,0
0,0,12.11,25,4,3,8.99,0,3,4,0.47,5,4
0,1,14.42,30,5,3,17.99,0,3,2,0.47,0,4
1,2,1.91,38,1,0,13.99,1,2,2,0.05,3,4
1,1,9.49,42,4,0,17.99,1,2,2,0.22,0,2
1,1,2.83,37,4,4,17.99,1,3,2,0.07,0,4
2,2,0.72,49,0,0,13.99,1,3,5,0.01,4,4
0,1,5.48,16,2,4,17.99,0,2,1,0.32,3,4
2,0,5.28,55,5,4,8.99,1,0,4,0.09,4,4
2,2,8.96,34,0,4,13.99,1,3,1,0.26,1,3
1,1,14.47,27,1,2,17.99,0,1,2,0.52,0,3
2,1,1.44,48,1,1,17.99,1,0,1,0.03,6,4
2,2,16.3,11,2,4,13.99,0,3,2,1.36,6,4
1,0,8.58,44,5,3,8.99,1,1,2,0.19,6,4
0,2,6.67,6,5,4,13.99,0,3,1,0.95,6,2
1,2,3.57,50,0,0,13.99,1,2,4,0.07,4,3
0,1,33.04,37,1,4,17.99,0,1,2,0.87,4,4
1,0,6.44,40,1,0,8.99,1,1,5,0.16,2,0
2,2,10.1,28,3,2,13.99,0,1,5,0.35,5,2
2,0,3.37,3,5,2,8.99,0,0,3,0.84,2,0
1,2,16.44,60,0,1,13.99,1,3,4,0.27,3,0
0,1,11.67,17,0,0,17.99,0,3,4,0.65,6,4
1,0,10.54,27,4,3,8.99,1,4,1,0.38,4,4
2,2,17.13,42,3,4,13.99,0,4,4,0.4,3,1
2,1,33.79,52,1,4,17.99,0,2,3,0.64,3,0
1,1,32.7,47,1,3,17.99,0,2,2,0.68,1,4
2,2,3.59,41,0,1,13.99,1,3,5,0.09,1,0
2,1,3.41,53,1,4,17.99,1,4,4,0.06,4,2
0,0,14.85,26,3,2,8.99,0,1,4,0.55,0,4
2,0,17.04,23,2,2,8.99,0,0,4,0.71,5,4
1,1,0.19,20,0,3,17.99,0,2,4,0.01,5,2
1,1,13.05,31,1,4,17.99,0,2,4,0.41,4,0
2,0,0.87,58,3,4,8.99,1,2,5,0.01,0,4
1,1,1.83,15,3,4,17.99,1,4,3,0.11,3,2
1,1,2.62,34,4,0,17.99,1,1,4,0.07,1,4
0,1,25.6,55,1,4,17.99,0,4,1,0.46,0,2
0,0,9.75,48,5,1,8.99,1,1,5,0.2,6,0
2,0,0.03,5,1,3,8.99,1,4,3,0.01,4,4
0,1,16.44,22,2,2,17.99,0,0,2,0.71,6,2
0,2,2.38,19,2,0,13.99,1,1,3,0.12,0,3
1,2,19.08,52,1,4,13.99,1,4,2,0.36,3,2
1,2,19.5,44,0,0,13.99,1,1,5,0.43,6,4
2,1,11.65,18,0,0,17.99,0,0,3,0.61,1,4
1,0,10.81,22,5,4,8.99,1,3,2,0.47,3,3
1,2,21.24,41,4,2,13.99,0,2,4,0.51,3,0
0,0,19.21,22,1,2,8.99,0,4,4,0.84,5,4
2,2,7.64,35,0,1,13.99,0,0,4,0.21,1,0
0,0,1.8,4,5,2,8.99,1,1,5,0.36,3,2
2,0,8.48,34,5,3,8.99,1,2,5,0.24,1,0
2,1,20.27,57,5,2,17.99,0,4,4,0.35,2,2
1,2,3.82,31,4,4,13.99,1,4,4,0.12,0,2
1,1,25.98,37,4,4,17.99,0,4,5,0.68,3,0
1,2,1.87,28,3,0,13.99,0,2,4,0.06,6,4
2,0,2.85,22,2,0,8.99,1,2,1,0.12,3,0
0,2,5.84,58,3,0,13.99,0,4,5,0.1,4,2
1,0,1.07,35,4,4,8.99,1,0,3,0.03,4,4
0,0,12.52,26,2,3,8.99,0,0,2,0.46,4,0
2,1,2.04,27,4,3,17.99,1,2,1,0.07,5,2
0,0,7.06,14,0,4,8.99,0,3,5,0.47,2,4
2,2,12.41,10,2,3,13.99,0,1,2,1.13,5,2
2,2,4.99,9,3,4,13.99,0,1,5,0.5,5,2
2,2,12.97,36,5,0,13.99,0,2,4,0.35,5,3
0,1,9.52,15,1,4,17.99,0,4,2,0.59,1,2
2,0,2.09,52,1,1,8.99,1,1,3,0.04,1,0
0,2,19.19,29,1,3,13.99,0,2,1,0.64,6,4
0,2,0.45,7,4,1,13.99,0,2,5,0.06,2,4
2,1,5.39,54,5,3,17.99,1,2,1,0.1,1,4
1,1,15.73,56,3,2,17.99,1,1,3,0.28,3,1
2,0,15.26,34,1,1,8.99,1,0,4,0.44,1,4
0,0,1.58,29,3,4,8.99,1,0,4,0.05,1,0
2,2,2.76,20,2,2,13.99,0,2,4,0.13,0,0
0,0,6.88,44,0,1,8.99,1,3,4,0.15,4,1
1,1,4.22,33,1,0,17.99,1,4,2,0.12,3,0
2,0,4.43,33,4,1,8.99,1,3,2,0.13,5,4
2,1,5.05,47,5,4,17.99,1,1,5,0.11,5,4
0,2,3.47,38,1,2,13.99,1,1,1,0.09,4,2
1,1,8.88,25,1,3,17.99,0,2,4,0.34,0,4
2,0,19.72,47,4,0,8.99,1,0,1,0.41,4,0
0,2,28.52,28,0,3,13.99,0,0,4,0.98,2,4
2,2,3.26,41,1,0,13.99,1,4,5,0.08,0,2
1,2,1.24,9,0,2,13.99,0,0,4,0.12,6,2
0,0,20.91,35,3,4,8.99,0,0,4,0.58,2,2
1,2,8.59,17,5,3,13.99,0,3,3,0.48,3,4
0,0,7.37,9,1,4,8.99,0,4,4,0.74,4,4
1,1,18.7,29,2,2,17.99,0,0,4,0.62,0,4
2,0,2.11,46,1,2,8.99,1,4,5,0.04,0,2
1,1,21.11,48,0,4,17.99,0,3,4,0.43,4,0
2,0,2.19,35,1,1,8.99,1,0,5,0.06,2,2
1,1,30.04,56,1,2,17.99,0,2,5,0.53,5,0
1,2,21.13,36,1,2,13.99,0,4,2,0.57,2,2
0,2,12.52,46,0,1,13.99,1,1,5,0.27,4,4
1,1,2.27,38,3,4,17.99,1,1,4,0.06,3,2
1,0,1.69,23,4,4,8.99,1,1,3,0.07,6,1
1,1,0.53,23,3,2,17.99,1,1,3,0.02,0,4
0,0,6.52,54,1,3,8.99,1,4,4,0.12,5,0
0,2,2.19,57,4,4,13.99,1,3,2,0.04,1,4
2,2,4.42,55,1,1,13.99,1,4,4,0.08,4,4
0,2,3.79,32,0,4,13.99,1,1,3,0.11,3,0
0,0,0.42,43,4,4,8.99,1,0,3,0.01,2,4
1,1,0.05,33,2,4,17.99,1,2,4,0.0,6,0
2,0,6.72,19,4,4,8.99,0,2,5,0.34,5,2
1,2,1.05,26,2,1,13.99,0,4,4,0.04,0,4
0,1,4.06,7,0,1,17.99,0,4,3,0.51,0,3
2,1,9.67,7,4,2,17.99,0,0,1,1.21,3,4
1,1,6.27,12,3,2,17.99,0,2,3,0.48,5,2
2,0,2.58,6,5,4,8.99,1,2,3,0.37,5,4
2,2,10.07,20,0,2,13.99,0,0,1,0.48,5,2
2,2,2.12,58,2,2,13.99,1,3,1,0.04,0,4
1,2,11.48,15,1,1,13.99,0,1,2,0.72,5,2
2,0,4.82,31,3,0,8.99,1,1,5,0.15,3,4
0,2,20.83,58,1,3,13.99,0,2,3,0.35,4,0
0,1,2.66,52,5,1,17.99,1,4,1,0.05,5,0
0,0,31.15,22,1,4,8.99,0,0,5,1.35,3,0
0,2,12.5,33,1,3,13.99,0,2,5,0.37,5,2
2,1,2.15,30,5,4,17.99,1,2,3,0.07,3,4
0,1,17.76,49,2,4,17.99,1,0,3,0.36,3,2
0,0,18.86,42,2,4,8.99,1,4,5,0.44,1,0
2,1,13.66,36,4,4,17.99,1,0,3,0.37,4,4
1,1,13.09,51,3,4,17.99,1,1,2,0.25,0,4
0,1,26.54,33,4,1,17.99,0,1,3,0.78,6,2
0,0,0.19,49,4,4,8.99,1,1,3,0.0,5,4
0,0,4.21,13,4,0,8.99,1,2,4,0.3,3,4
2,2,5.11,18,1,4,13.99,0,1,1,0.27,4,2
1,1,3.41,46,1,0,17.99,1,3,2,0.07,1,2
1,1,7.42,47,0,4,17.99,1,1,4,0.15,4,0
0,2,2.74,8,1,3,13.99,1,0,1,0.3,0,4
2,1,2.56,22,1,2,17.99,1,1,2,0.11,6,2
2,1,2.28,37,0,1,17.99,1,3,2,0.06,0,0
2,0,6.46,35,2,0,8.99,1,3,4,0.18,6,0
0,1,11.3,7,3,4,17.99,0,3,1,1.41,3,4
0,1,3.13,7,3,2,17.99,0,2,5,0.39,2,4
2,0,9.89,45,0,2,8.99,1,3,4,0.22,2,0
0,1,0.6,26,4,2,17.99,1,3,1,0.02,6,3
1,0,9.67,57,2,2,8.99,1,0,1,0.17,4,0
2,0,10.17,18,3,4,8.99,0,3,2,0.54,0,1
1,2,1.88,44,2,4,13.99,1,4,4,0.04,0,2
1,1,0.36,28,4,0,17.99,1,0,1,0.01,1,3
0,1,0.61,17,0,4,17.99,0,2,5,0.03,2,2
2,0,23.33,27,3,2,8.99,0,3,1,0.83,0,4
1,1,10.08,33,4,2,17.99,1,0,2,0.3,2,3
2,0,8.48,24,3,3,8.99,1,1,1,0.34,3,2
1,1,16.13,44,1,0,17.99,0,2,4,0.36,4,0
1,0,0.43,6,5,3,8.99,1,0,3,0.06,3,4
2,2,3.62,22,1,3,13.99,1,1,1,0.16,4,2
0,1,1.67,29,0,4,17.99,1,0,1,0.06,1,4
0,2,7.91,41,1,0,13.99,0,4,4,0.19,5,0
2,1,7.18,5,3,0,17.99,0,1,5,1.2,6,0
0,1,0.57,60,4,2,17.99,1,1,3,0.01,0,4
2,2,28.66,37,0,1,13.99,0,4,1,0.75,1,0
1,2,4.09,59,2,3,13.99,1,0,2,0.07,6,4
2,1,8.95,16,2,1,17.99,0,0,3,0.53,6,0
1,0,1.84,30,4,4,8.99,1,0,4,0.06,6,2
2,2,2.93,35,5,1,13.99,1,4,5,0.08,3,2
1,0,3.36,22,1,2,8.99,1,4,3,0.15,5,4
1,1,1.84,2,4,4,17.99,0,4,2,0.61,0,4
0,2,5.7,27,5,1,13.99,0,1,1,0.2,4,1
2,0,4.44,28,1,2,8.99,1,1,1,0.15,4,4
0,2,32.75,41,0,4,13.99,0,0,1,0.78,5,1
0,1,15.52,33,2,3,17.99,1,1,1,0.46,5,4
1,0,0.29,45,4,4,8.99,1,2,2,0.01,2,0
2,1,1.68,18,0,4,17.99,0,4,4,0.09,4,3
1,1,22.26,35,2,4,17.99,0,2,3,0.62,3,4
2,2,6.91,21,1,2,13.99,0,3,4,0.31,3,0
2,0,11.16,23,3,4,8.99,0,4,2,0.47,2,0
1,0,5.34,18,1,3,8.99,0,0,2,0.28,3,2
1,0,19.1,30,2,4,8.99,0,0,4,0.62,2,2
0,0,1.97,46,5,3,8.99,1,1,2,0.04,0,3
0,2,2.54,49,5,3,13.99,1,3,3,0.05,3,2
2,0,13.09,13,1,4,8.99,0,2,2,0.93,1,1
0,2,3.16,7,1,2,13.99,1,4,2,0.4,6,0
1,0,3.38,34,2,3,8.99,1,0,5,0.1,5,3
2,0,1.17,46,5,1,8.99,1,2,1,0.02,5,0
1,0,4.92,30,3,4,8.99,1,0,5,0.16,2,0
1,0,2.24,27,0,2,8.99,1,0,4,0.08,3,2
2,1,4.45,43,2,2,17.99,1,3,4,0.1,0,4
1,1,11.18,19,5,4,17.99,0,4,4,0.56,1,2
2,2,0.75,27,0,1,13.99,1,1,4,0.03,5,0
1,2,13.92,57,3,1,13.99,1,1,1,0.24,0,1
2,0,10.9,26,4,2,8.99,1,1,2,0.4,4,0
1,1,8.13,12,5,1,17.99,0,0,4,0.63,6,4
0,2,17.03,57,2,3,13.99,0,2,5,0.29,0,0
0,1,4.73,41,1,4,17.99,1,1,2,0.11,3,3
0,2,5.32,18,1,0,13.99,0,3,3,0.28,6,3
0,2,2.51,31,3,0,13.99,1,4,5,0.08,3,2
2,2,1.59,34,4,2,13.99,1,3,1,0.05,1,0
2,1,32.25,30,0,3,17.99,0,3,2,1.04,5,4
2,1,1.42,45,3,4,17.99,1,4,5,0.03,4,2
2,2,3.68,55,4,4,13.99,1,4,1,0.07,2,2
2,1,1.41,20,5,3,17.99,0,0,4,0.07,0,4
1,0,1.6,31,3,0,8.99,1,1,3,0.05,3,0
1,1,12.0,18,0,1,17.99,0,2,3,0.63,1,4
2,0,10.68,13,1,3,8.99,0,2,1,0.76,5,2
2,2,1.23,4,2,4,13.99,0,0,4,0.25,1,2
1,0,0.38,44,4,1,8.99,1,1,2,0.01,1,0
0,0,9.38,9,0,3,8.99,0,1,1,0.94,4,4
2,1,10.69,7,0,3,17.99,0,3,2,1.34,3,4
2,0,8.88,46,1,3,8.99,1,2,2,0.19,0,4
1,0,2.18,37,2,2,8.99,1,4,5,0.06,1,4
1,1,17.57,37,0,3,17.99,0,4,4,0.46,4,0
0,0,6.0,44,2,1,8.99,1,1,4,0.13,4,0
2,2,0.72,56,5,3,13.99,1,1,2,0.01,5,4
1,1,2.66,57,3,0,17.99,1,0,2,0.05,5,2
0,2,4.13,26,1,3,13.99,1,4,3,0.15,4,0
2,1,0.15,5,5,4,17.99,0,2,4,0.02,6,0
0,1,6.24,29,4,4,17.99,0,3,3,0.21,6,4
1,2,10.69,51,1,1,13.99,1,1,3,0.21,1,4
0,0,26.07,27,1,1,8.99,0,0,2,0.93,6,4
2,1,12.51,11,2,2,17.99,0,1,4,1.04,2,4
0,0,1.6,56,2,0,8.99,1,2,2,0.03,4,4
0,0,1.1,25,3,1,8.99,1,4,2,0.04,4,4
2,1,17.85,46,5,3,17.99,1,4,2,0.38,5,4
0,0,1.1,35,0,3,8.99,1,4,2,0.03,6,4
0,0,0.68,21,4,3,8.99,1,2,1,0.03,0,4
1,1,0.69,13,1,4,17.99,1,1,4,0.05,2,4
0,1,10.54,19,2,2,17.99,0,0,1,0.53,6,0
0,1,1.85,3,2,4,17.99,0,3,5,0.46,5,1
2,2,1.32,29,4,2,13.99,1,4,2,0.04,2,2
2,0,10.47,43,0,1,8.99,1,2,5,0.24,2,0
2,0,2.59,24,3,2,8.99,1,3,3,0.1,4,4
1,1,1.87,26,5,3,17.99,1,1,3,0.07,1,4
0,0,6.82,42,0,2,8.99,1,0,5,0.16,1,4
0,0,6.76,52,1,4,8.99,1,4,5,0.13,3,2
0,1,1.85,23,1,3,17.99,1,1,5,0.08,6,0
2,1,8.88,16,5,2,17.99,0,2,1,0.52,5,2
2,0,17.08,33,5,3,8.99,0,0,5,0.5,3,1
0,0,12.55,8,0,3,8.99,0,4,3,1.39,5,2
0,2,3.05,48,5,0,13.99,1,1,4,0.06,2,4
0,2,16.83,46,5,2,13.99,0,4,5,0.36,5,2
1,2,1.65,44,0,3,13.99,1,4,2,0.04,5,1
0,2,2.76,1,5,2,13.99,0,4,3,1.38,2,0
2,1,1.23,12,1,2,17.99,1,1,5,0.09,4,1
2,1,3.1,6,2,4,17.99,0,0,3,0.44,2,2
0,1,34.18,47,2,2,17.99,0,3,1,0.71,1,4
1,2,16.06,57,3,4,13.99,1,3,4,0.28,0,2
1,0,5.26,45,1,0,8.99,1,3,1,0.11,0,1
0,2,4.76,43,2,0,13.99,1,4,5,0.11,5,0
2,1,1.78,34,1,0,17.99,1,0,5,0.05,0,3
1,0,10.48,60,2,0,8.99,1,1,5,0.17,5,4
1,0,1.61,41,3,4,8.99,1,3,2,0.04,6,4
1,1,4.0,10,5,2,17.99,0,2,5,0.36,1,4
0,0,6.65,41,2,0,8.99,1,1,2,0.16,5,4
0,2,2.34,46,1,0,13.99,1,4,1,0.05,5,2
2,0,8.18,16,4,0,8.99,0,2,4,0.48,6,4
2,1,9.1,26,5,1,17.99,0,3,2,0.34,3,4
1,2,8.72,8,2,0,13.99,0,2,5,0.97,2,0
1,0,3.75,49,5,4,8.99,1,1,1,0.07,5,4
1,0,1.29,49,2,1,8.99,1,0,4,0.03,6,2
1,2,4.14,55,5,0,13.99,1,1,5,0.07,4,2
1,1,2.53,38,1,2,17.99,1,2,3,0.06,6,3
2,2,2.92,56,5,2,13.99,1,2,5,0.05,3,0
2,0,10.62,52,3,2,8.99,1,3,4,0.2,1,4
1,2,18.0,60,5,0,13.99,0,2,4,0.3,5,2
0,0,8.52,11,1,1,8.99,0,3,4,0.71,0,4
2,0,9.95,8,3,1,8.99,0,1,5,1.11,1,2
0,1,9.25,8,5,4,17.99,0,4,5,1.03,2,1
0,0,9.65,8,1,1,8.99,0,1,3,1.07,5,0
1,1,0.64,10,2,0,17.99,1,3,5,0.06,1,0
2,2,1.34,0,1,3,13.99,0,2,1,1.34,2,1
1,1,10.65,37,5,3,17.99,1,0,3,0.28,4,4
1,1,3.74,32,3,4,17.99,1,4,3,0.11,3,2
